,rgi_id,t_star,mu_star,prcp_fac,bias,err_perc
0,RGI50-11.01363-1,,43.75,0.15000000000000002,0.0011034624911754726,-0.1875368707142093
0,RGI50-11.01363-2,,69.25,0.2500000000000001,0.07909920914387798,-1.5877932378742443
0,RGI50-11.01364,,14.5,0.4500000000000001,7.23705577582473e-07,-0.03598599271148248
0,RGI50-11.01366-0,,44.75,0.15000000000000002,0.02973005871394805,-1.845489313026852
0,RGI50-11.01366-1,,55.75,0.15000000000000002,0.08370097236098005,-3.0965557455904773
0,RGI50-11.01366-2,,46.375,0.1,9.806751897335818e-05,-0.1059927707649201
0,RGI50-11.01367,,9.5,0.15000000000000002,0.06250366215492928,-1.1101568570274007
0,RGI50-11.01368,,32.25,0.15000000000000002,0.004947375190693213,-2.760501578350172
0,RGI50-11.01369,,9.25,0.15000000000000002,0.01632247257643945,-1.2183810074029782
0,RGI50-11.01371,,3.0,0.15000000000000002,0.01581672476178584,-0.689687747924691
0,RGI50-11.01372,,11.25,0.15000000000000002,0.0007950570360400192,-0.11991475619436325
0,RGI50-11.01375,,23.25,0.2500000000000001,0.00632571545218744,-0.8479143548518956
0,RGI50-11.01376,,7.75,0.05,0.00011206605362816392,-0.04051330089882655
0,RGI50-11.01377,,48.25,0.15000000000000002,0.20153909111449525,-4.141048370575001
0,RGI50-11.01378,,72.5,1.7500000000000004,0.12422684486630743,-1.5624536223184282
0,RGI50-11.01379,,70.5,1.1500000000000004,0.5705204348591069,-5.172416841021857
0,RGI50-11.01380,,79.875,0.1,156.49149346054438,-166.55113844869493
0,RGI50-11.01382,,51.0,1.0500000000000005,0.0018690268395077567,-0.2409555403763209
0,RGI50-11.01386,,11.5,0.2500000000000001,0.0022259259441364337,-0.9930481925399576
0,RGI50-11.01387,,10.25,0.15000000000000002,0.14354882827256205,-5.929239153393541
0,RGI50-11.01388,,70.25,0.6500000000000001,0.0002476909170890844,-0.15570042833665484
0,RGI50-11.01389,,59.75,0.5500000000000002,0.001003746009967093,-0.18993975332624605
0,RGI50-11.01392-0,,61.75,0.6500000000000001,0.0012900337613987846,-0.17355419176901027
0,RGI50-11.01392-1,,17.75,0.2500000000000001,0.0003852950092160933,-0.09484867340773168
0,RGI50-11.01393,,80.0,0.5500000000000002,0.007018854923838629,-0.342694836176244
0,RGI50-11.01394-0,,73.25,0.5500000000000002,1.876876801202583e-06,-0.004592817503970805
0,RGI50-11.01394-2,,73.75,1.4500000000000004,0.3844021682743001,-2.0785200596930524
0,RGI50-11.01395,,63.75,0.7500000000000002,1.0445699457804958e-06,-0.004096360909710906
0,RGI50-11.01399,,7.75,0.15000000000000002,0.003797852476605833,-0.3331894401662802
0,RGI50-11.01406,,17.5,0.2500000000000001,1.0394921379865248e-06,-0.011869090482823226
0,RGI50-11.01409-0,,55.0,0.7500000000000002,0.004369070740487955,-0.2783230729351288
0,RGI50-11.01409-1,,15.5,0.2500000000000001,0.007577130611994223,-0.3665279174414706
0,RGI50-11.01413,,50.0,0.2500000000000001,0.032284179705400325,-1.3694968668332947
0,RGI50-11.01414,,37.75,0.15000000000000002,0.00709153501964412,-1.5696412364194228
0,RGI50-11.01417,,65.25,0.35000000000000003,0.001042532970614602,-0.28803103614866343
0,RGI50-11.01418,,10.5,0.15000000000000002,0.010329631303057436,-1.4678624171297625
0,RGI50-11.01419,,38.25,0.4500000000000001,0.0011313433966871301,-0.2507114528417161
0,RGI50-11.01422,,79.875,0.05,4.11243475227441,-14.202072216056544
0,RGI50-11.01424-1,,0.0,0.05,166.79088404433145,-78.45668252015375
0,RGI50-11.01425-0,,68.5,1.2500000000000002,0.001232344661301973,-0.13863894368830365
0,RGI50-11.01425-1,,21.5,0.5500000000000002,0.0004866818038214788,-0.08712478136768435
0,RGI50-11.01426,,58.0,0.6500000000000001,0.00872442401209971,-0.4618275659724001
0,RGI50-11.01427-0,,45.5,0.4500000000000001,0.02371244037458213,-1.3681780749970474
0,RGI50-11.01427-1,,79.75,0.4500000000000001,0.0010389866273058763,-0.28639107496518873
0,RGI50-11.01427-2,,79.25,0.5500000000000002,0.0011780803618702687,-0.30495935396076396
0,RGI50-11.01427-3,,31.75,0.2500000000000001,0.00010721150669046712,-0.09199732516499122
0,RGI50-11.01427-4,,32.5,0.15000000000000002,0.00466516710020505,-0.6068594271158579
0,RGI50-11.01428-0,,33.75,0.9500000000000002,0.001824736940749882,-0.20978754415081705
0,RGI50-11.01428-1,,68.0,1.6500000000000004,0.00434804022513984,-0.3238369074882505
0,RGI50-11.01430,,48.75,1.1500000000000004,0.011495475404123887,-0.4671966309432046
0,RGI50-11.01431-0,,79.875,0.1,105.0176014438398,-77.10917676813844
0,RGI50-11.01431-1,,73.25,0.15000000000000002,0.0050312095941020575,-0.5337172307812521
0,RGI50-11.01431-2,,75.25,0.2500000000000001,0.00424968723451346,-0.4905163672393742
0,RGI50-11.01433,,20.75,0.15000000000000002,0.07905149310666658,-2.0209960728512746
0,RGI50-11.01434-0,,66.5,1.9500000000000004,0.000535074345809337,-0.14781566925315656
0,RGI50-11.01434-1,,53.25,1.5500000000000005,1.9484153549605585e-06,-0.008919780785462888
0,RGI50-11.01434-2,,5.25,0.15000000000000002,1.8661757173446411e-06,-0.00872950617456755
0,RGI50-11.01435,,13.5,0.2500000000000001,0.029982072683853445,-0.98048313317753
0,RGI50-11.01437,,57.0,0.2500000000000001,0.2818735213978147,-3.3989604484308793
0,RGI50-11.01439-1,,11.75,0.35000000000000003,8.549876729168643e-06,-0.03121282263556052
0,RGI50-11.01439-2,,3.75,0.15000000000000002,0.0013920149940835633,-0.3982676895135125
0,RGI50-11.01439-3,,59.25,0.6500000000000001,0.0009220105266411148,-0.3241313646361486
0,RGI50-11.01439-4,,62.25,0.7500000000000002,1.8685003397333262e-05,-0.046142349938964315
0,RGI50-11.01439-6,,23.75,0.2500000000000001,0.0007353424418948389,-0.28946624965621043
0,RGI50-11.01442,,7.25,0.15000000000000002,0.09710376290357983,-3.6045664178749575
0,RGI50-11.01444,,40.75,0.8500000000000002,9.018139379821146e-05,-0.049137889168939575
0,RGI50-11.01445,,64.5,0.2500000000000001,0.2474723019199702,-3.8891867731732415
0,RGI50-11.01447,,49.0,0.35000000000000003,0.01185705012575946,-0.6677096073734878
0,RGI50-11.01450-0,,2.75,0.15000000000000002,0.00017046573826130218,-0.04882667479994316
0,RGI50-11.01450-1,,71.0,1.3500000000000003,0.25270781944106513,-1.8799570927343423
0,RGI50-11.01454,,54.0,0.15000000000000002,0.008919752711020988,-0.8613264245968008
0,RGI50-11.01468-0,,44.0,0.15000000000000002,1.4002262793905664,-18.11006386977873
0,RGI50-11.01468-1,,71.0,2.2500000000000004,0.0024828184555251392,-0.7625939444595238
0,RGI50-11.01471,,48.375,0.1,4.0321692937379964e-05,0.7595617764885426
0,RGI50-11.01474,,79.875,0.1,446.1015596646325,1494.7711563924051
0,RGI50-11.01478,,13.0,0.2500000000000001,3.554720301213893,-10.125653006992199
0,RGI50-11.01480,,79.875,0.1,2002.5057520026126,2533.93918118184
0,RGI50-11.01483,,21.25,0.15000000000000002,0.007572757723703461,-0.8631382010859852
0,RGI50-11.01485-0,,66.0,0.5500000000000002,0.11131121922426518,-1.7874811705257572
0,RGI50-11.01485-1,,22.25,0.2500000000000001,0.030146890829231002,-1.0573570444116314
0,RGI50-11.01486,,61.75,0.15000000000000002,0.00858173011140013,-2.126667308210943
0,RGI50-11.01489,,33.25,0.4500000000000001,0.14297915734394318,-1.8168645423458687
0,RGI50-11.01492,,72.0,0.8500000000000002,0.012254693941159023,-0.44209633042976815
0,RGI50-11.01493,,54.75,0.5500000000000002,0.0009332838227446568,-0.16031535639734018
0,RGI50-11.01494,,49.5,1.5500000000000005,7.305025690132485e-07,-0.0037391479140739883
0,RGI50-11.01495,,75.0,0.4500000000000001,0.587768032543014,-4.075162446459542
0,RGI50-11.01496,,77.375,0.6000000000000001,0.0002580114558069762,-0.05712007042404432
0,RGI50-11.01498,,79.875,0.1,172.0129974239508,2960.5807136311
0,RGI50-11.01499,,16.0,0.15000000000000002,0.00043543646735897187,-0.13343851192784462
0,RGI50-11.01500,,53.75,0.35000000000000003,0.02576173262227983,-1.0505604051220083
0,RGI50-11.01501,,37.75,0.15000000000000002,0.0020334404128588388,-0.2788552646375708
0,RGI50-11.01502,,37.0,0.35000000000000003,0.002564770400271261,-0.24185082272515585
0,RGI50-11.01503-0,,72.0,0.35000000000000003,0.00111200478257404,-0.19710802524483625
0,RGI50-11.01503-1,,0.5,0.05,0.010163914382593436,-0.5959111045562123
0,RGI50-11.01505-0,,32.0,0.2500000000000001,0.003007898406845471,-0.20357947518596545
0,RGI50-11.01505-1,,74.75,0.7500000000000002,0.005412219690859769,-0.2730801401806881
0,RGI50-11.01509-1,,8.25,0.2500000000000001,0.21093615333745291,-1.4839349295929527
0,RGI50-11.01510,,12.75,0.15000000000000002,0.00017828247536655445,-0.07812442852649773
0,RGI50-11.01513,,59.875,0.1,3.304013691883091e-05,-0.17957060466436045
0,RGI50-11.01514,,37.25,0.35000000000000003,0.0002228113254216249,-0.07388440278245556
0,RGI50-11.01515,,0.0,0.05,148.70296163056543,-2139.3653298311137
0,RGI50-11.01516,,45.5,0.7500000000000002,0.004709943112208271,-0.283637895890462
0,RGI50-11.01518,,24.5,0.4500000000000001,0.0043669385734951575,-0.2192455990933908
0,RGI50-11.01520,,77.25,0.15000000000000002,0.0054927976515874825,-3.3505158562605155
0,RGI50-11.01522-0,,21.75,0.05,0.00078877034646992,-0.0896426925367989
0,RGI50-11.01522-1,,45.5,0.4500000000000001,0.00423839392550632,-0.20779747420947484
0,RGI50-11.01522-2,,36.25,0.2500000000000001,0.005874050283780814,-0.24462927886331004
0,RGI50-11.01522-3,,59.0,0.8500000000000002,0.1039431829286657,-1.029052686778403
0,RGI50-11.01523,,8.5,0.2500000000000001,0.023079824963042936,-0.8203048382225683
0,RGI50-11.01527-0,,68.75,0.9500000000000002,0.00012074646971974346,-0.04106611052182585
0,RGI50-11.01527-1,,31.5,0.7500000000000002,0.0058031973863754025,-0.2846951193525009
0,RGI50-11.01528,,29.5,0.15000000000000002,0.0012514787700688332,-0.273091291066536
0,RGI50-11.01532,,68.375,0.45,0.0002415977509243448,-0.04627118073995663
0,RGI50-11.01533,,11.25,0.05,0.00010052080138116536,-0.15058585540401073
0,RGI50-11.01535,,66.25,0.2500000000000001,0.12627505238322406,-20.121857980223048
0,RGI50-11.01537,,50.75,0.5500000000000002,0.03736269421823775,-2.8247014495302385
0,RGI50-11.01538-1,,37.5,1.5500000000000005,0.0009382018340847176,-0.14214813691864375
0,RGI50-11.01538-2,,28.25,1.4500000000000004,2.7775793031301893e-06,-0.0077343935548949486
0,RGI50-11.01541,,28.0,0.6500000000000001,0.0020834141053457387,-0.21331167054515385
0,RGI50-11.01542,,62.5,0.6500000000000001,0.015552865318760668,-0.4146395168591437
0,RGI50-11.01545,,59.75,0.15000000000000002,0.09828868757268808,-2.2404792903090285
0,RGI50-11.01546,,28.75,0.35000000000000003,0.000175314161271056,-0.06646566643679037
0,RGI50-11.01549,,8.5,0.2500000000000001,0.019410202776661608,-0.578813891945575
0,RGI50-11.01550,,48.25,0.2500000000000001,0.31504742960900084,-7.021401802347918
0,RGI50-11.01551-0,,12.75,0.05,0.0018696154470808077,-1.9217355566750725
0,RGI50-11.01551-1,,16.625,0.05,0.0012628406033348013,-0.7128679767113075
0,RGI50-11.01552,,63.25,0.7500000000000002,0.0008058854708871291,-0.16547051762372886
0,RGI50-11.01553,,5.0,0.15000000000000002,2.3423446820020746,-5.772098983526575
0,RGI50-11.01557,,10.25,0.2500000000000001,0.24079971685126836,-2.1442581487800214
0,RGI50-11.01560,,7.75,0.15000000000000002,0.04277353782069943,-0.7152607431489221
0,RGI50-11.01561,,54.5,2.1500000000000004,0.000308818396942575,-0.35259288831406704
0,RGI50-11.01563,,2.75,0.15000000000000002,0.0011729212640094494,-0.6702140528112939
0,RGI50-11.01566,,33.5,0.15000000000000002,0.018086058661205117,-0.9635624984758994
0,RGI50-11.01567,,21.5,0.2500000000000001,4.484510376001549e-05,-0.027492604877976338
0,RGI50-11.01569-0,,37.0,1.0500000000000005,0.0001216426155948032,-0.06688805336906688
0,RGI50-11.01569-1,,54.75,1.6500000000000004,1.4799052618455557e-06,-0.007377727990144252
0,RGI50-11.01571,,19.5,2.5500000000000003,4.04573535861752e-06,-0.03136932847792427
0,RGI50-11.01576,,35.0,0.5500000000000002,0.1285672419943977,-1.6305718274217549
0,RGI50-11.01577,,8.0,0.15000000000000002,0.02653454157953752,-1.4008794722188866
0,RGI50-11.01582,,24.25,0.9500000000000002,0.01928692509700589,-0.4448346390658496
0,RGI50-11.01584,,37.25,0.15000000000000002,0.023956456070770658,-2.7978801991647555
0,RGI50-11.01586,,55.0,0.2500000000000001,0.00019915466721629464,-0.1975394309773669
0,RGI50-11.01588,,74.0,0.35000000000000003,0.010400067637461579,-0.905047230131837
0,RGI50-11.01591,,51.5,0.2500000000000001,0.002332851235626557,-0.2454497342759591
0,RGI50-11.01596,,37.5,0.15000000000000002,0.015692635054203787,-2.5962745716210285
0,RGI50-11.01599,,5.0,0.15000000000000002,0.0046943801392287385,-0.3895363391738675
0,RGI50-11.01602,,58.5,0.15000000000000002,9.213475893528332e-07,-0.005292614287155941
0,RGI50-11.01603,,49.0,1.4500000000000004,0.0006183529278226032,-0.09333997671142708
0,RGI50-11.01605,,50.5,0.35000000000000003,0.0005280302142724151,-0.2731032568393351
0,RGI50-11.01610-0,,26.5,0.2500000000000001,5.125094017890093e-07,-0.0019133973530081007
0,RGI50-11.01610-1,,15.5,0.2500000000000001,1.4022772314843395e-07,-0.0010008550658530543
0,RGI50-11.01615,,16.0,0.15000000000000002,0.00029946069625369737,-0.04119241303144345
0,RGI50-11.01617-0,,57.25,0.2500000000000001,0.07885899069362072,-2.560343090056848
0,RGI50-11.01617-1,,15.75,0.15000000000000002,0.001736477545805549,-0.3799331113329528
0,RGI50-11.01619,,41.5,0.2500000000000001,0.03953131027231113,-1.0197190638977711
0,RGI50-11.01622,,35.5,0.5500000000000002,0.0014696682473931118,-0.19708128928175428
0,RGI50-11.01623-0,,46.0,0.35000000000000003,0.008956637936322167,-0.4016275493260985
0,RGI50-11.01623-1,,66.0,0.35000000000000003,9.019842881413098e-05,-0.04030421549481093
0,RGI50-11.01623-2,,35.5,0.4500000000000001,0.14711647286776094,-1.6277272644697816
0,RGI50-11.01627,,22.75,0.2500000000000001,0.004235990081747321,-0.24013756479327156
0,RGI50-11.01628-0,,25.75,1.1500000000000004,4.326285424052903e-08,-0.0009780741359553618
0,RGI50-11.01628-1,,17.0,0.2500000000000001,0.00026344972020596905,-0.07632434066524384
0,RGI50-11.01628-2,,20.0,0.2500000000000001,1.2805175697805506e-05,-0.016827010329411998
0,RGI50-11.01628-3,,25.0,0.4500000000000001,2.287051114015679e-05,-0.022488066968295087
0,RGI50-11.01628-4,,12.0,0.2500000000000001,5.522634039216505e-05,-0.034945183324503346
0,RGI50-11.01629,,56.75,0.15000000000000002,0.1570486679858924,-1.9768227855666187
0,RGI50-11.01630,,6.75,0.15000000000000002,0.02710454711237062,-1.1865555792614615
0,RGI50-11.01633,,59.25,1.1500000000000004,0.04254570631552743,-0.6708495319564057
0,RGI50-11.01634,,19.5,0.15000000000000002,0.0008927321477271219,-0.3687808391949725
0,RGI50-11.01635-0,,76.5,0.2500000000000001,0.000876742552785925,-0.10999197170697612
0,RGI50-11.01635-1,,27.25,0.5500000000000002,0.1328930738551083,-1.3541791347834982
0,RGI50-11.01638,,33.0,0.35000000000000003,0.00011038715664019341,-0.06710435740266413
0,RGI50-11.01639,,17.5,0.35000000000000003,0.00018655113619836893,-0.07735386750111534
0,RGI50-11.01640,,0.0,0.05,78.50726010992946,-122.82273739351444
0,RGI50-11.01647,,68.0,1.6500000000000004,0.001647491780788491,-0.19880151950260228
0,RGI50-11.01648,,80.0,0.15000000000000002,2030.8930967815243,-390.3458751290741
0,RGI50-11.01651,,60.5,0.5500000000000002,0.0046748341141778045,-1.018968085959049
0,RGI50-11.01656,,25.25,0.2500000000000001,0.2126855404326831,-9.199649427690034
0,RGI50-11.01667,,43.0,0.2500000000000001,0.013567041081367028,-0.5257160226603476
0,RGI50-11.01676,,52.75,2.0500000000000003,0.0010630180549190734,-0.09151217485489208
0,RGI50-11.01678,,78.75,2.2500000000000004,16.32335643826566,-20.170830629682765
0,RGI50-11.01680,,51.25,0.4500000000000001,0.0012653392578168064,-0.12328564609374545
0,RGI50-11.01684,,0.0,0.05,40.982220479189884,-64.50111576385237
0,RGI50-11.01685,,14.0,0.5500000000000002,0.0012844313731937274,-0.08732478364274328
0,RGI50-11.01687,,69.5,0.2500000000000001,0.0012559445616226051,-1.3010025015620381
0,RGI50-11.01690,,80.0,0.15000000000000002,1.9455977464233083,-7.836658543238293
0,RGI50-11.01696,,5.0,0.15000000000000002,0.4666199970720107,-2.480647461830588
0,RGI50-11.01698,,73.25,0.7500000000000002,1.3449615266707278,-8.661125939698634
0,RGI50-11.01702,,72.0,0.9500000000000002,49.16942562390583,-45.92070325674006
0,RGI50-11.01705,,17.5,0.15000000000000002,0.0008545297268553281,-0.30507556279755643
0,RGI50-11.01706,,0.0,0.05,55.63399932372312,-197.63699620353196
0,RGI50-11.01707,,70.25,0.7500000000000002,1.1014853520952271e-05,-0.015873652608931692
0,RGI50-11.01710-0,,63.75,0.15000000000000002,0.03044664237333129,-1.1870852619541703
0,RGI50-11.01710-1,,71.25,0.15000000000000002,0.04447304160403187,-1.4346984413256665
0,RGI50-11.01711,,79.375,1.35,0.0002964973731564068,-0.05479601285914607
0,RGI50-11.01716-0,,7.0,0.15000000000000002,0.000983249812472536,-0.4194330450820196
0,RGI50-11.01716-1,,52.5,0.15000000000000002,8.164152692627687e-06,-0.03821961136384748
0,RGI50-11.01719,,71.5,0.6500000000000001,3.8896871567646074,-13.664719613584024
0,RGI50-11.01724,,4.5,0.15000000000000002,0.016980034869828915,-1.8224819976565667
0,RGI50-11.01731,,76.5,0.15000000000000002,0.0025761291321022765,-0.28704661393097874
0,RGI50-11.01732,,59.5,1.0500000000000005,7.07224403469019e-05,-0.057263131620121525
0,RGI50-11.01733,,71.25,0.4500000000000001,0.4750386555674098,-3.934413065019264
0,RGI50-11.01742,,19.75,0.35000000000000003,0.0051367498104892976,-7.2762560985092675
0,RGI50-11.01743,,38.5,0.35000000000000003,0.02404996655130024,-0.8596480950650467
0,RGI50-11.01745-0,,46.0,0.5500000000000002,0.00025200481951251835,-0.15252363245616368
0,RGI50-11.01745-1,,23.75,0.5500000000000002,0.021568386037922927,-1.411047197359793
0,RGI50-11.01748,,43.5,0.4500000000000001,0.008324513553994694,-1.0888981048793789
0,RGI50-11.01749,,41.75,0.15000000000000002,0.006273175154738438,-1.1232928439948922
0,RGI50-11.01750,,27.75,0.2500000000000001,0.4060918346486909,-4.2469400333925815
0,RGI50-11.01757,,45.25,1.0500000000000005,0.009306453176750036,-0.5742601343574509
0,RGI50-11.01760-0,,5.0,0.15000000000000002,0.004347056135193917,-0.5993837148432813
0,RGI50-11.01760-1,,21.0,0.2500000000000001,9.263602346282756e-05,-0.08749782687399556
0,RGI50-11.01761,,44.125,0.35000000000000003,5.6848037478882704e-05,-0.028900163880737288
0,RGI50-11.01762,,33.0,0.2500000000000001,1.3082417669331136e-05,-0.021788930675361903
0,RGI50-11.01767,,60.0,1.1500000000000004,0.1320361612769586,-2.657362910658295
0,RGI50-11.01769-0,,45.0,0.4500000000000001,0.00044630630797998114,-0.10034656765698136
0,RGI50-11.01769-1,,71.5,1.4500000000000004,0.05944502077349423,-1.1580938387904265
0,RGI50-11.01769-2,,4.75,0.15000000000000002,0.0019454388545126465,-0.2095051978031161
0,RGI50-11.01770,,75.25,0.5500000000000002,0.09221421323148164,-1.3084623082746252
0,RGI50-11.01772,,37.75,0.15000000000000002,0.016191022807247903,-1.1191200526199545
0,RGI50-11.01775,,60.25,0.1,0.0006169915476464606,-0.48963758243042405
0,RGI50-11.01777,,58.75,0.35000000000000003,0.0058586208771842,-1.885261783100072
0,RGI50-11.01782,,63.75,1.1500000000000004,0.3736796372377759,-4.758628470938283
0,RGI50-11.01783-0,,38.25,0.15000000000000002,0.0012133585690118206,-0.7146757661848734
0,RGI50-11.01783-1,,15.5,0.15000000000000002,0.06044751678500344,-5.044332520958856
0,RGI50-11.01784,,10.5,0.15000000000000002,0.08918985644755711,-1.7659908249999516
0,RGI50-11.01786,,66.5,0.5500000000000002,0.003190527347810232,-0.5250488309458393
0,RGI50-11.01787-0,,16.25,0.5500000000000002,1.6174196016859145e-05,-0.03477789308572718
0,RGI50-11.01787-1,,28.5,0.4500000000000001,2.011085307265368e-05,-0.03877994274611768
0,RGI50-11.01788,,69.25,0.15000000000000002,0.001898795860535852,-2.261296046670359
0,RGI50-11.01791-0,,28.75,0.4500000000000001,0.002570691155704747,-0.38332187000273205
0,RGI50-11.01791-1,,77.5,0.9500000000000002,6.027067069876987,-23.694706767571674
0,RGI50-11.01791-2,,74.0,0.5500000000000002,0.030880731253229456,-1.664416951413059
0,RGI50-11.01793,,56.25,0.5500000000000002,0.0025821951655053987,-0.3240565298241629
0,RGI50-11.01797-0,,54.0,0.5500000000000002,0.036498206948638916,-0.926503584179978
0,RGI50-11.01797-1,,60.0,0.8500000000000002,0.0881842832286151,-1.440147363523041
0,RGI50-11.01797-2,,52.0,0.15000000000000002,0.00030384636828329625,-0.08453535172536128
0,RGI50-11.01798,,66.5,1.4500000000000004,0.0018750866640384048,-0.2983071844018795
0,RGI50-11.01799,,18.125,0.1,0.00035537123182392816,5.0675517680127
0,RGI50-11.01800,,5.75,0.15000000000000002,0.18237398123009232,-2.2844370813173787
0,RGI50-11.01802-0,,34.5,0.5500000000000002,0.00018570017432778698,-0.06736793119048938
0,RGI50-11.01802-1,,53.75,0.9500000000000002,0.002199210808648716,-0.2318357921473181
0,RGI50-11.01803-0,,6.0,0.35000000000000003,0.0034681112044001607,-0.2443596332972255
0,RGI50-11.01803-1,,7.75,0.15000000000000002,0.11419266670346985,-1.4021745005755846
0,RGI50-11.01804,,42.25,0.2500000000000001,0.005564488876728029,-0.5742532849817192
0,RGI50-11.01805,,74.75,0.5500000000000002,0.002583742269006364,-0.28004255948851225
0,RGI50-11.01807,,34.5,0.2500000000000001,3.985324243484452e-05,-0.23786520175510445
0,RGI50-11.01808,,48.25,0.6500000000000001,0.00041248839984411005,-1.6896680893082647
0,RGI50-11.01809-0,,10.75,0.2500000000000001,0.033766999567964306,-1.1341685708423443
0,RGI50-11.01809-1,,46.0,0.7500000000000002,0.01786673356633208,-0.8250000079440295
0,RGI50-11.01811,,23.0,0.2500000000000001,0.0013659755750528274,-0.4686673445926372
0,RGI50-11.01815-0,,24.0,0.2500000000000001,0.003420521904179083,-0.3383387023325836
0,RGI50-11.01815-1,,60.25,0.5500000000000002,0.008179800863348434,-0.5232109888839123
0,RGI50-11.01817,,61.5,0.6500000000000001,8.779486975083824e-05,-0.04662797542492294
0,RGI50-11.01818-0,,65.25,0.2500000000000001,5.137707717931624e-05,-0.04402813569931181
0,RGI50-11.01818-1,,0.5,0.05,0.001444835098813174,-0.23348271839105164
0,RGI50-11.01820,,64.75,0.7500000000000002,1.968513630589346e-07,-0.0018560106551678086
0,RGI50-11.01823,,65.25,0.4500000000000001,0.003792257721465493,1.3684735519739122
0,RGI50-11.01824,,75.125,0.6500000000000001,0.0005346516348031792,-0.06412239383178292
0,RGI50-11.01825,,10.5,0.15000000000000002,0.07649330509633841,-1.4541996462292743
0,RGI50-11.01827-0,,27.25,0.35000000000000003,0.013390781327309802,-0.3246872715371035
0,RGI50-11.01827-1,,59.5,0.35000000000000003,0.00028609420806905453,-0.047458809247774826
0,RGI50-11.01827-2,,14.75,0.15000000000000002,0.4364145156965336,-1.853582405052919
0,RGI50-11.01827-3,,58.5,0.2500000000000001,1.7222584027689989,-3.6822346531940084
0,RGI50-11.01827-4,,47.5,0.4500000000000001,0.0016927799685749294,-0.11544165923825565
0,RGI50-11.01827-5,,34.0,0.15000000000000002,0.0012518196793953518,-0.09927346760201283
0,RGI50-11.01827-6,,33.25,1.0500000000000005,0.4766603812967502,-1.9371659763864757
0,RGI50-11.01828,,0.0,0.05,173.63617668167308,-357.0064495953582
0,RGI50-11.01833,,72.75,0.5500000000000002,0.3949033863542567,-3.5804990491066087
0,RGI50-11.01837,,44.0,0.15000000000000002,0.010106970976194792,-0.9789992417156286
0,RGI50-11.01842,,62.25,0.35000000000000003,0.01027199894145043,-14.355647372855088
0,RGI50-11.01845,,11.25,0.15000000000000002,0.0008297148293903166,-0.6814471480579408
0,RGI50-11.01847,,33.0,1.7500000000000004,0.0003870751234813545,-0.09277668985588318
0,RGI50-11.01848,,3.0,0.15000000000000002,0.0414807563313726,-1.7069079003601142
0,RGI50-11.01853-0,,52.75,0.8500000000000002,0.000446737657984929,-0.11467105808124567
0,RGI50-11.01853-1,,10.25,0.35000000000000003,0.023208810259999463,-0.826521161390037
0,RGI50-11.01853-2,,60.75,2.45,0.018172918716683053,-0.731374611293293
0,RGI50-11.01853-4,,75.75,2.45,0.00017706399125678917,-0.07219259666353674
0,RGI50-11.01854,,22.75,0.35000000000000003,0.03971719251207315,-1.4432017318714054
0,RGI50-11.01857,,3.25,0.15000000000000002,0.7511570866747017,-4.928593634486207
0,RGI50-11.01862,,16.5,0.15000000000000002,0.0006206710905163487,-0.18387535148891404
0,RGI50-11.01864,,27.25,0.4500000000000001,0.0013310480141656802,-0.10169625289212593
0,RGI50-11.01866-0,,12.25,0.15000000000000002,0.00030837592252266075,-0.14677896686421235
0,RGI50-11.01866-1,,67.5,0.15000000000000002,0.00026121231922896567,-0.13508913574677234
0,RGI50-11.01867,,77.5,0.2,1.825728049696792e-05,-0.0522545420742189
0,RGI50-11.01876,,14.25,0.4500000000000001,0.34597481161268034,-1.6137070936429943
0,RGI50-11.01880,,19.0,0.2500000000000001,0.00133843594909875,-0.3931718526669824
0,RGI50-11.01882,,60.75,0.2500000000000001,0.011143384003984432,-1.1516717009826392
0,RGI50-11.01887,,13.25,0.2500000000000001,0.021454057201807628,-0.8629199691436905
0,RGI50-11.01889,,34.0,0.4500000000000001,0.030078295048573282,-0.5226815099551511
0,RGI50-11.01890,,34.75,0.35000000000000003,0.007568104885483855,-0.3887690732073033
0,RGI50-11.01891-0,,78.5,0.6500000000000001,2.832133424427011e-05,-0.02542291710079439
0,RGI50-11.01891-1,,27.25,0.35000000000000003,0.0006352989459177768,-0.12040862414456915
0,RGI50-11.01892,,48.25,0.5500000000000002,0.003278653758086929,-0.3439837188822776
0,RGI50-11.01894,,30.0,0.4500000000000001,0.03153932693596126,-1.0345031165925784
0,RGI50-11.01898-0,,11.25,0.05,0.0004658809207201864,-0.14040379137541914
0,RGI50-11.01898-1,,76.875,0.15000000000000002,1.5874939288192507e-05,-0.02591775674120089
0,RGI50-11.01900-0,,23.5,0.2500000000000001,9.461571412686798e-07,-0.01015138897855715
0,RGI50-11.01900-1,,4.0,0.15000000000000002,0.003823114905296694,-0.6452863955195695
0,RGI50-11.01902,,26.25,0.15000000000000002,0.13967690561983395,-1.99964545886198
0,RGI50-11.01904,,15.5,0.7500000000000002,0.0065433356691482454,-0.4402944014239068
0,RGI50-11.01905-0,,50.75,0.2500000000000001,0.011501763062578886,-0.4580433627498782
0,RGI50-11.01905-1,,55.75,0.2500000000000001,0.0002769014293170927,-0.1312848555773858
0,RGI50-11.01906,,80.0,1.1500000000000004,0.0454861346973935,-0.981205312983194
0,RGI50-11.01907,,40.75,1.0500000000000005,0.0001683287917592984,-0.0795472631189228
